file	path	sfillers	sentence
Royal_Society_Corpus_open_v6.0_text_105899_1770.txt	pa_nsubj	fill/V	Musschenbrook and others are of opinion , that air only fills the interstices of water , without augmenting its bulk ; they ground their opinion upon observing that the specific gravities of common water and of water purged from its air are equal ; the fact , taking it for granted , will scarcely authorize the conclusion : for , supposing that a cubic inch of common water contains even a cubic inch of air , the difference of the weight of the water when saturated with air , and when freed as much as possible from it ( though probably it can never be wholly freed from it ) , will not equal 1 / 4 of a grain : how imperceptible then must the difference be , if water , instead of an equal bulk , doth not contain 1 / 1 0 0th part of its bulk of air , which is a supposition much nearer to the truth : the air is separated from the water during the solution of the salt , and the particles of the salt probably occupy its place as happens in other chemical precipitations ; but we can not thence in fer that they are received into the interstices of the water , unless we had more conclusive arguments , to prove that the air itself was lodged in them .
Royal_Society_Corpus_open_v6.0_text_105899_1770.txt	pa_nsubj	make/V	Dr. Hales and others have spoken of the existence of air in salts , and have in two or three instances investigated the quantity , but after a very different manner from that I have used ; nor can I think myself at liberty to esteem this air which is separated by solution , of the same nature with that which is called by him and others fixed air , inasmuch as fixed air makes a considerable part of the weight of the bodies from which it is extracted , precipitates lime water , and is seldom discharged ( or perhaps produced from some of the minute parts of the body being converted by the violence of the fire , &amp ;c. into an elastic fluid ) , except when the body is decomposed ; whereas this makes only a considerable part of the bulk of bodies , and thus diminishes their specific gravity without sensibly increasing their absolute weight ; does not , as I collected from some rough trials , render lime water turbid ; and is set at liberty , though not by a mechanical division , yet by an operation somewhat different from chemical decomposition .
Royal_Society_Corpus_open_v6.0_text_105899_1770.txt	pa_nsubj	contribute/V	Upon the supposition that the escape of the air is the reason of the water 's sinking during the solution , and that this air contributes little to the weight of the salts , though it may be absolutely necessary to the exhibiting the saline moleculae under a visible crystalline appearance ; the second column will denote the real specific gravities of the salts as freed from air .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	have/V	That air has the power of changing the colour of the blood , has been long known ; and the following experiment shows it very satisfactorily , and hardly leaves room to refer the appearance to another cause .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	become/V	After letting it rest a little till the air should become warm , I took off the ligature , which separated the air from the blood , and then gently mixed them , and I observed that the venous blood assumed a more florid redness , where in contact with the air - bubbles , whilst at other parts it remained of its natural colour .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	cause/N	This change in its colour is produced on the blood as it passes through the lungs , as we see by opening of living animals * ; and as a similar change is produced by air applied to blood out of the body , it is presumed that the air in the lungs is the immediate cause of this change ; but how it effects it , is not yet determined .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	have/A	Some of the neutral salts have a similar effect on the colour of the blood to what air has , particularly nitre ; thence some have attributed the difference of colour in the arterial and venous blood to nitre , which they supposed was absorbed from the air whilst in the lungs .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	contain/V	But we know that this is a mere supposition , for air contains no nitre .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	acquire/V	I next blew in warm air into the empty vein , and put another ligature upon it , and letting ting it rest till I thought the air had acquired the same degree of heat as the blood , I then removed the intermediate ligature , and mixed the air with the blood .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	make/V	The air immediately made the blood florid , where in contact with it , as could be seen through the coats of the vein .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	cause/N	In a quarter of an hour I opened the vein , and found the blood entirely coagulated : and as the blood could not in this time have been completely coagulated by rest alone , the air was probably the cause of its coagulation .
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	coagulant/N	From comparing these experiments , may we not now venture to conclude , that the air is a strong coagulant of the blood , and that it is to this its coagulation when taken from the veins is chiefly owing , and not to cold or to rest ?
Royal_Society_Corpus_open_v6.0_text_105903_1770.txt	pa_nsubj	have/V	The coagulum after amputation might indeed be supposed owing to air ; but , considering the manner in which arteries are tied whilst the blood is flowing from them , it does not seem probable that the air has any effect on what is above the ligature .
Royal_Society_Corpus_open_v6.0_text_105987_1774.txt	pa_nsubj	noxious/A	I think it probable enough , that putrid matter , as Dr. ALEXANDER has endeavoured to prove , will preserve other substances from putrefaction ; because , being already saturated with the putrid effluvium , they can not readily take any more ; but Dr. ALEXANDER was not aware , that air thus loaded with putrid effluvium is exceedingly noxious when taken into the lungs .
Royal_Society_Corpus_open_v6.0_text_105987_1774.txt	pa_nsubj	be/A	I have lately , however , had an opportunity of fully ascertaining how very noxious such air is .
Royal_Society_Corpus_open_v6.0_text_105987_1774.txt	pa_nsubj	unfit/A	These facts certainly demonstrate , that air which either arises from stagnant and putrid water , or which has been for some time in contact with it , must be very unfit for respiration ; and yet Dr. ALEXANDER 'S opinion is rendered so plausible by his experiments , that it is very possible that many persons may be rendered secure , and thoughtless of danger , in a situation in which they must necessarily breathe it .
Royal_Society_Corpus_open_v6.0_text_105987_1774.txt	pa_nsubj	suffer/V	In consequence of using the rain water , and the well water above - mentioned , I was very near concluding , contrary to what I have asserted in my printed papers , that common air suffers a decomposition by great rarefaction .
Royal_Society_Corpus_open_v6.0_text_106125_1771.txt	pa_nsubj	consist/V	Sir Isaac Newton supposes that air consists of particles which repel each other with a force inversely as the distance : but it appears plainly from the foregoing pages , that if the repulsion of the particles was in this ratio ; and extended indefinitely to all distances , they would compose a fluid extremely different from common air .
